Title,SearchName,Number,Transcript,Speaker,Line,LineEnd,MatchId,URL,Before Match,Text,After Match,Target word,Target word start,Target word end,Target phonemes,Target orthography,Target segment,Target segment start,Target segment end,time_0.2,F1-time_0.2,F2-time_0.2,time_0.5,F1-time_0.5,F2-time_0.5,time_0.8,F1-time_0.8,F2-time_0.8,Error
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,53,CB08interview3.eaf,Barbara Johnstone,446.84000000000003,450.433,g_476;em_12_145912;n_3547380-n_3547382;p_146;#=es_1_1894026;prefix=0053-;[0]=ew_0_903869;[1]=ew_0_903869,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview3.eaf#ew_0_903869,like,out,of,out,447.4,447.54999999999995,6t,out,6,447.4,447.52,447.424,692,1620,447.46,767,1319,447.496,727,1317,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,54,CB08interview3.eaf,Barbara Johnstone,446.84000000000003,450.433,g_476;em_12_145912;n_3547380-n_3547382;p_146;#=es_1_1894042;prefix=0054-;[0]=ew_0_903875;[1]=ew_0_903875,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview3.eaf#ew_0_903875,like,out,of,out,448.48999999999995,448.64,6t,out,6,448.48999999999995,448.60999999999996,448.51399999999995,647,1649,448.54999999999995,741,1445,448.58599999999996,652,1360,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,55,CB08interview4.eaf,Barbara Johnstone,0.008,5.396,g_477;em_12_146071;n_3550938-n_3550940;p_146;#=es_1_1894750;prefix=0055-;[0]=ew_0_904842;[1]=ew_0_904842,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview4.eaf#ew_0_904842,questions,about,you,about,3.178,3.378,@b6t,about,6,3.248,3.328,3.2640000000000002,648,1414,3.2880000000000003,672,1499,3.312,622,1614,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,56,CB08interview4.eaf,Barbara Johnstone,0.008,5.396,g_477;em_12_146071;n_3550938-n_3550940;p_146;#=es_1_1894769;prefix=0056-;[0]=ew_0_904849;[1]=ew_0_904849,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview4.eaf#ew_0_904849,talk,about,yourself,about,4.628,4.748,@b6t,about,6,4.688,4.718,4.694,488,1386,4.702999999999999,584,1510,4.712,558,1553,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,57,CB08interview5.eaf,Barbara Johnstone,0.008,7.58,g_478;em_12_146253;n_3552967-n_4594984;p_146;#=es_1_1895587;prefix=0057-;[0]=ew_0_905925;[1]=ew_0_905925,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview5.eaf#ew_0_905925,talk,about,and,about,1.328,1.528,@b6t,about,6,1.408,1.498,1.426,593,1444,1.4529999999999998,643,1435,1.48,693,1478,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,58,CB08interview5.eaf,Barbara Johnstone,361.36,365.855,g_478;em_12_146529;n_3553237-n_4595068;p_146;#=es_1_1896812;prefix=0058-;[0]=ew_0_907089;[1]=ew_0_907089,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview5.eaf#ew_0_907089,what,about .,r~,about .,363.65000000000003,363.88,@b6t,about,6,363.73,363.85,363.754,637,1395,363.79,660,1342,363.826,592,1143,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,59,CB08interview5.eaf,Barbara Johnstone,422.79,430.298,g_478;em_12_146601;n_3553281-n_4595088;p_146;#=es_1_1896922;prefix=0059-;[0]=ew_0_907334;[1]=ew_0_907334,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview5.eaf#ew_0_907334,what,about,if,about,425.01000000000005,425.18,@b6t,about,6,425.08000000000004,425.14000000000004,425.09200000000004,592,1360,425.11,668,1364,425.12800000000004,511,1201,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,60,CB08interview5.eaf,Barbara Johnstone,447.27,451.423,g_478;em_12_146614;n_3553295-n_4595094;p_146;#=es_1_1897077;prefix=0060-;[0]=ew_0_907415;[1]=ew_0_907415,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview5.eaf#ew_0_907415,what,about,a,about,448.84999999999997,449.02,@b6t,about,6,448.90999999999997,448.99,448.926,592,1322,448.95,680,1475,448.974,691,1496,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,61,CB08interview5.eaf,Barbara Johnstone,735.6800000000001,740.815,g_478;em_12_146828;n_3553485-n_3553487;p_146;#=es_1_1898316;prefix=0061-;[0]=ew_0_908447;[1]=ew_0_908447,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview5.eaf#ew_0_908447,passages,out,loud,out,739.62,739.79,6t,out,6,739.62,739.76,739.648,678,1618,739.69,694,1160,739.732,612,1013,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,62,CB08interview5.eaf,Barbara Johnstone,735.6800000000001,740.815,g_478;em_12_146828;n_3553485-n_3553487;p_146;#=es_1_1898319;prefix=0062-;[0]=ew_0_908448;[1]=ew_0_908448,https://apls.pitt.edu/labbcat/transcript?transcript=CB08interview5.eaf#ew_0_908448,out,loud,would,loud,739.79,739.9699999999999,l6d,loud,6,739.8299999999999,739.9399999999999,739.852,740,1354,739.885,731,1296,739.9179999999999,634,1028,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,63,CB08pairs.eaf,Barbara Johnstone,5.324,12.32,g_479;em_12_146836;n_3557642-n_4595144;p_146;#=es_1_1898455;prefix=0063-;[0]=ew_0_908504;[1]=ew_0_908504,https://apls.pitt.edu/labbcat/transcript?transcript=CB08pairs.eaf#ew_0_908504,words,out,loud,out,7.394,7.593999999999999,6t,out,6,7.394,7.564,7.428,638,1629,7.479,652,1292,7.53,541,1134,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,64,CB08pairs.eaf,Barbara Johnstone,5.324,12.32,g_479;em_12_146836;n_3557642-n_4595144;p_146;#=es_1_1898458;prefix=0064-;[0]=ew_0_908505;[1]=ew_0_908505,https://apls.pitt.edu/labbcat/transcript?transcript=CB08pairs.eaf#ew_0_908505,out,loud,and,loud,7.593999999999999,7.914,l6d,loud,6,7.634,7.843999999999999,7.676,666,1481,7.739,649,1340,7.802,565,1210,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,65,CB10interview1.eaf,Barbara Johnstone,244.037,253.588,g_466;em_12_141931;n_3511450-n_4581291;p_146;#=es_1_1757555;prefix=0065-;[0]=ew_0_880783;[1]=ew_0_880783,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_880783,more,about,your,about,245.787,245.947,@b6t,about,6,245.86700000000002,245.917,245.877,623,1379,245.892,659,1430,245.907,657,1468,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,66,CB10interview1.eaf,Barbara Johnstone,445.091,453.095,g_466;em_12_142050;n_3511554-n_4581339;p_146;#=es_1_1757993;prefix=0066-;[0]=ew_0_881467;[1]=ew_0_881467,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_881467,or,lower,middle,lower,450.141,450.371,l6r,lower,6,450.291,450.331,450.299,469,995,450.31100000000004,466,1059,450.32300000000004,437,1094,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,67,CB10interview1.eaf,Barbara Johnstone,513.764,517.297,g_466;em_12_142090;n_3511594-n_4581351;p_146;#=es_1_1758186;prefix=0067-;[0]=ew_0_881690;[1]=ew_0_881690,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_881690,of,sauerkraut,and,sauerkraut,514.434,515.024,s6rkr6t,sauerkraut,6,514.554,514.654,514.574,624,1526,514.604,685,1449,514.634,683,1255,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,68,CB10interview1.eaf,Barbara Johnstone,513.764,517.297,g_466;em_12_142090;n_3511594-n_4581351;p_146;#=es_1_1758190;prefix=0068-;[0]=ew_0_881690;[1]=ew_0_881690,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_881690,of,sauerkraut,and,sauerkraut,514.434,515.024,s6rkr6t,sauerkraut,6,514.904,514.994,514.922,657,1334,514.9490000000001,605,1367,514.976,524,1384,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,69,CB10interview1.eaf,Barbara Johnstone,513.764,517.297,g_466;em_12_142090;n_3511594-n_4581351;p_146;#=es_1_1758203;prefix=0069-;[0]=ew_0_881694;[1]=ew_0_881694,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_881694,and,sauerkraut,as,sauerkraut,515.524,515.864,s6rkr6t,sauerkraut,6,515.5840000000001,515.624,515.5920000000001,637,1450,515.604,661,1429,515.616,601,1342,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,70,CB10interview1.eaf,Barbara Johnstone,513.764,517.297,g_466;em_12_142090;n_3511594-n_4581351;p_146;#=es_1_1758207;prefix=0070-;[0]=ew_0_881694;[1]=ew_0_881694,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_881694,and,sauerkraut,as,sauerkraut,515.524,515.864,s6rkr6t,sauerkraut,6,515.804,515.8340000000001,515.81,629,1420,515.819,628,1426,515.8280000000001,599,1440,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,71,CB10interview1.eaf,Barbara Johnstone,546.124,551.469,g_466;em_12_142115;n_3511615-n_4581359;p_146;#=es_1_1758320;prefix=0071-;[0]=ew_0_881832;[1]=ew_0_881832,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_881832,make,sauerkraut,but,sauerkraut,547.5840000000001,548.154,s6rkr6t,sauerkraut,6,547.684,547.774,547.702,623,1609,547.729,587,1443,547.756,618,1297,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,72,CB10interview1.eaf,Barbara Johnstone,546.124,551.469,g_466;em_12_142115;n_3511615-n_4581359;p_146;#=es_1_1758324;prefix=0072-;[0]=ew_0_881832;[1]=ew_0_881832,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_881832,make,sauerkraut,but,sauerkraut,547.5840000000001,548.154,s6rkr6t,sauerkraut,6,547.964,548.124,547.9960000000001,592,1466,548.0440000000001,600,1365,548.092,565,1221,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,73,CB10interview1.eaf,Barbara Johnstone,843.703,845.604,g_466;em_12_142309;n_3511778-n_4581430;p_146;#=es_1_1759054;prefix=0073-;[0]=ew_0_882825;[1]=ew_0_882825,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_882825,much,about,Clarion,about,843.723,843.913,@b6t,about,6,843.783,843.8629999999999,843.799,626,1291,843.823,653,1406,843.847,626,1560,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,74,CB10interview1.eaf,Barbara Johnstone,1058.915,1060.059,g_466;em_12_142428;n_3511886-n_3511888;p_146;#=es_1_1759439;prefix=0074-;[0]=ew_0_883613;[1]=ew_0_883613,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_883613,talk,about,our,about,1059.495,1059.675,@b6t,about,6,1059.585,1059.645,1059.597,643,1273,1059.615,661,1387,1059.633,660,1418,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,75,CB10interview1.eaf,Barbara Johnstone,1058.915,1060.059,g_466;em_12_142428;n_3511886-n_3511888;p_146;#=es_1_1759441;prefix=0075-;[0]=ew_0_883614;[1]=ew_0_883614,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_883614,about,our,work,our,1059.675,1059.825,6r,our,6,1059.675,1059.7849999999999,1059.697,601,1446,1059.73,639,1403,1059.763,603,1477,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,76,CB10interview1.eaf,Barbara Johnstone,1102.397,1108.074,g_466;em_12_142482;n_3511920-n_4581485;p_146;#=es_1_1759659;prefix=0076-;[0]=ew_0_883780;[1]=ew_0_883780,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_883780,idea,about,farms,about,1106.617,1106.947,@b6t,about,6,1106.7369999999999,1106.887,1106.7669999999998,648,1445,1106.812,542,1399,1106.857,478,1267,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,77,CB10interview1.eaf,Barbara Johnstone,1228.896,1229.472,g_466;em_12_142539;n_3511966-n_4581503;p_146;#=es_1_1759932;prefix=0077-;[0]=ew_0_884214;[1]=ew_0_884214,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_884214,wondered,about,that,about,1228.916,1229.166,@b6t,about,6,1228.9959999999999,1229.136,1229.024,677,1390,1229.0659999999998,667,1283,1229.108,644,1219,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,78,CB10interview2.eaf,Barbara Johnstone,5.814,14.722,g_467;em_12_142568;n_3517600-n_4581617;p_146;#=es_1_2054773;prefix=0078-;[0]=ew_0_884341;[1]=ew_0_884341,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884341,more,about -,the,about -,8.624,8.844,@b6t,about,6,8.704,8.814,8.726,671,1427,8.759,648,1360,8.792,665,1252,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,79,CB10interview2.eaf,Barbara Johnstone,67.941,69.518,g_467;em_12_142589;n_3517616-n_4581644;p_146;#=es_1_2054850;prefix=0079-;[0]=ew_0_884535;[1]=ew_0_884535,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884535,your,house ?,,house ?,69.021,69.381,h6s,house,6,69.061,69.23100000000001,69.09500000000001,672,1557,69.14600000000002,635,1378,69.197,601,1144,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,80,CB10interview2.eaf,Barbara Johnstone,80.81700000000001,86.886,g_467;em_12_142595;n_3517622-n_4581700;p_146;#=es_1_2054899;prefix=0080-;[0]=ew_0_884594;[1]=ew_0_884594,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884594,all,about,the,about,85.14699999999999,85.387,@b6t,about,6,85.217,85.357,85.245,643,1340,85.287,668,1305,85.329,609,1217,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,81,CB10interview2.eaf,Barbara Johnstone,198.201,201.443,g_467;em_12_142659;n_3517675-n_4581963;p_146;#=es_1_2055238;prefix=0081-;[0]=ew_0_884977;[1]=ew_0_884977,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884977,a,town,or,town,198.761,199.18099999999998,t6n,town,6,198.861,199.12099999999998,198.91299999999998,744,1901,198.99099999999999,397,1461,199.069,508,930,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,82,CB10interview2.eaf,Barbara Johnstone,401.276,408.015,g_467;em_12_142779;n_3517774-n_4582336;p_146;#=es_1_2055704;prefix=0082-;[0]=ew_0_885710;[1]=ew_0_885710,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885710,more,about .,I,about .,406.446,406.666,@b6t,about,6,406.516,406.636,406.54,649,1189,406.576,690,1091,406.612,597,1083,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,83,CB10interview3.eaf,Barbara Johnstone,324.812,332.63,g_468;em_12_142951;n_3520325-n_4582416;p_146;#=es_1_1760809;prefix=0083-;[0]=ew_0_886811;[1]=ew_0_886811,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_886811,look,down,on .,down,330.522,330.832,d6n,down,6,330.582,330.78200000000004,330.622,638,1737,330.682,511,1414,330.742,413,1065,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,84,CB10interview3.eaf,Barbara Johnstone,471.15500000000003,477.398,g_468;em_12_143041;n_3520395-n_4582439;p_146;#=es_1_1761052;prefix=0084-;[0]=ew_0_887355;[1]=ew_0_887355,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887355,informed,about,local,about,475.625,475.875,@b6t,about,6,475.715,475.84499999999997,475.741,613,1226,475.78,639,1133,475.81899999999996,579,959,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,85,CB10interview3.eaf,Barbara Johnstone,496.235,500.966,g_468;em_12_143051;n_3520405-n_4582447;p_146;#=es_1_1761180;prefix=0085-;[0]=ew_0_887444;[1]=ew_0_887444,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887444,go,out,to,out,499.035,499.175,6t,out,6,499.035,499.14500000000004,499.057,660,1110,499.09000000000003,733,1284,499.12300000000005,668,1268,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,86,CB10interview3.eaf,Barbara Johnstone,547.202,548.579,g_468;em_12_143079;n_3520429-n_4582453;p_146;#=es_1_1761263;prefix=0086-;[0]=ew_0_887620;[1]=ew_0_887620,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887620,wondered,about,that,about,547.982,548.222,@b6t,about,6,548.082,548.192,548.104,645,1431,548.137,672,1387,548.17,622,1400,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,87,CB10interview3.eaf,Barbara Johnstone,553.271,555.424,g_468;em_12_143085;n_3520435-n_3520437;p_146;#=es_1_1761325;prefix=0087-;[0]=ew_0_887643;[1]=ew_0_887643,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887643,wondered,about,that,about,554.391,554.5409999999999,@b6t,about,6,554.4509999999999,554.511,554.463,566,1299,554.481,535,1382,554.4989999999999,609,1434,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,88,CB10interview3.eaf,Barbara Johnstone,557.317,567.15,g_468;em_12_143090;n_3520441-n_4582461;p_146;#=es_1_1761402;prefix=0088-;[0]=ew_0_887678;[1]=ew_0_887678,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887678,go,out,for,out,564.547,564.697,6t,out,6,564.547,564.667,564.571,693,1456,564.607,666,1346,564.643,577,1195,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,89,CB10interview3.eaf,Barbara Johnstone,575.6270000000001,579.266,g_468;em_12_143098;n_3520448-n_4582465;p_146;#=es_1_1761454;prefix=0089-;[0]=ew_0_887731;[1]=ew_0_887731,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887731,curious,about,that,about,576.567,576.7769999999999,@b6t,about,6,576.6469999999999,576.747,576.6669999999999,661,1466,576.6969999999999,692,1370,576.727,676,1395,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,90,CB10interview3.eaf,Barbara Johnstone,693.952,696.393,g_468;em_12_143174;n_3520513-n_4582497;p_146;#=es_1_1761799;prefix=0090-;[0]=ew_0_888165;[1]=ew_0_888165,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_888165,coming,down,here,down,694.742,694.962,d6n,down,6,694.792,694.892,694.812,596,1967,694.8420000000001,681,1597,694.8720000000001,719,1424,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,91,CB10interview3.eaf,Barbara Johnstone,725.503,727.364,g_468;em_12_143202;n_3520537-n_3520539;p_146;#=es_1_1761946;prefix=0091-;[0]=ew_0_888292;[1]=ew_0_888292,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_888292,right,down,here,down,727.1030000000001,727.3330000000001,d6n,down,6,727.173,727.283,727.195,615,1703,727.2280000000001,628,1634,727.261,555,1449,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,92,CB10interview3.eaf,Barbara Johnstone,738.732,745.227,g_468;em_12_143212;n_3520547-n_4582507;p_146;#=es_1_1762019;prefix=0092-;[0]=ew_0_888338;[1]=ew_0_888338,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_888338,figure,out,what,out,742.982,743.1619999999999,6t,out,6,742.982,743.132,743.012,624,1371,743.057,652,1290,743.102,639,1080,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,93,CB10interview3.eaf,Barbara Johnstone,789.27,796.114,g_468;em_12_143254;n_3520579-n_4582528;p_146;#=es_1_1762224;prefix=0093-;[0]=ew_0_888526;[1]=ew_0_888526,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_888526,story,about,where,about,793.8199999999999,794.0699999999999,@b6t,about,6,793.91,794.04,793.9359999999999,651,1476,793.9749999999999,640,1373,794.014,593,1019,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,94,CB10interview4.eaf,Barbara Johnstone,0.03,8.092,g_469;em_12_143362;n_3525742-n_4582558;p_146;#=es_1_1762790;prefix=0094-;[0]=ew_0_889125;[1]=ew_0_889125,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889125,questions,about,you,about,0.75,0.93,@b6t,about,6,0.8300000000000001,0.9,0.8440000000000001,643,1442,0.865,656,1417,0.886,650,1354,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,95,CB10interview4.eaf,Barbara Johnstone,174.466,178.368,g_469;em_12_143445;n_3525808-n_4582590;p_146;#=es_1_1763145;prefix=0095-;[0]=ew_0_889736;[1]=ew_0_889736,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889736,I'm,out,here,out,177.92600000000002,178.096,6t,out,6,177.92600000000002,178.066,177.954,369,1490,177.996,1136,1844,178.038,602,1349,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,96,CB10interview4.eaf,Barbara Johnstone,187.071,192.217,g_469;em_12_143459;n_3525828-n_4582597;p_146;#=es_1_1763217;prefix=0096-;[0]=ew_0_889770;[1]=ew_0_889770,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889770,comes,down,to -,down,188.261,188.521,d6n,down,6,188.311,188.451,188.339,572,1805,188.381,827,1681,188.423,446,1428,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,97,CB10interview4.eaf,Barbara Johnstone,378.649,380.387,g_469;em_12_143576;n_3525928-n_4582635;p_146;#=es_1_1763717;prefix=0097-;[0]=ew_0_890480;[1]=ew_0_890480,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_890480,made,about,,about,380.029,380.209,@b6t,about,6,380.119,380.179,380.13100000000003,594,1383,380.149,629,1402,380.167,621,1390,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,98,CB10interview4.eaf,Barbara Johnstone,415.567,418.635,g_469;em_12_143595;n_3525946-n_4582650;p_146;#=es_1_1764069;prefix=0098-;[0]=ew_0_890602;[1]=ew_0_890602,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_890602,thought,about,the,about,417.03700000000003,417.267,@b6t,about,6,417.127,417.207,417.14300000000003,640,1354,417.16700000000003,661,1386,417.191,617,1356,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,99,CB10interview4.eaf,Barbara Johnstone,717.008,719.592,g_469;em_12_143758;n_3526098-n_3526100;p_146;#=es_1_1765238;prefix=0099-;[0]=ew_0_891709;[1]=ew_0_891709,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_891709,go,down,there,down,718.4580000000001,718.648,d6n,down,6,718.498,718.6080000000001,718.5200000000001,530,1918,718.5530000000001,619,1733,718.586,568,1518,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,100,CB10interview4.eaf,Barbara Johnstone,821.41,825.194,g_469;em_12_143803;n_3526130-n_4582720;p_146;#=es_1_1765347;prefix=0100-;[0]=ew_0_892099;[1]=ew_0_892099,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_892099,things,about,Pittsburgh,about,824.03,824.25,@b6t,about,6,824.1,824.2199999999999,824.124,699,1262,824.16,698,1386,824.1959999999999,609,1348,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,101,CB10interview4.eaf,Barbara Johnstone,825.862,828.391,g_469;em_12_143806;n_3526134-n_4582722;p_146;#=es_1_1765373;prefix=0101-;[0]=ew_0_892109;[1]=ew_0_892109,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_892109,things,about .,this,about .,826.102,826.312,@b6t,about,6,826.1719999999999,826.2819999999999,826.194,671,1211,826.2269999999999,701,1151,826.2599999999999,669,1523,
